NSS.FRAC.M2.D10151.S2317.E0100.B1875758.SV,2010,151,83830172,3069952,464258,-0.08304265091514111,0.08633036025467242
NSS.FRAC.M2.D10152.S0059.E0243.B1875859.SV,2010,152,3565842,2643968,551760,-0.08087048524430726,0.08044114848573032
NSS.FRAC.M2.D10152.S0242.E0425.B1875960.SV,2010,152,9778176,909312,149020,-0.08852289814414731,0.06711986995931922
NSS.FRAC.M2.D10152.S0425.E0609.B1876061.SV,2010,152,15913678,899072,104918,-0.15042907518578427,0.12461197135613858
NSS.FRAC.M2.D10152.S0608.E0750.B1876162.SV,2010,152,22126012,1605632,202364,-0.11499505843786877,0.09661854489173044
NSS.FRAC.M2.D10152.S0749.E0931.B1876263.SV,2010,152,28184847,2674688,502960,-0.11324225152396242,0.082146968230666
NSS.FRAC.M2.D10152.S0930.E1112.B1876364.SV,2010,152,34243848,4143104,652092,-0.1152784874427719,0.08660684131204922
NSS.FRAC.M2.D10152.S1111.E1252.B1876465.SV,2010,152,40302682,1503232,262235,-0.09485597052154504,0.07399191452214086
NSS.FRAC.M2.D10152.S1251.E1433.B1876566.SV,2010,152,46284850,856064,122696,-0.06385513537912496,0.06466811093997822
NSS.FRAC.M2.D10152.S1432.E1612.B1876667.SV,2010,152,52343856,432128,73126,-0.0875364460047544,0.08457892519682875
NSS.FRAC.M2.D10152.S1612.E1752.B1876768.SV,2010,152,58326023,839680,112416,-0.08862264916282736,0.08923260349020046
NSS.FRAC.M2.D10152.S1751.E1933.B1876869.SV,2010,152,64308191,841728,96101,-0.10978476258115433,0.11903814782937397
NSS.FRAC.M2.D10152.S1932.E2114.B1876970.SV,2010,152,70367192,1206272,117076,-0.13866225456736503,0.1472163769219184
NSS.FRAC.M2.D10152.S2256.E0038.B1877172.SV,2010,152,82561695,3377152,468549,-0.10454512363891916,0.10927605734994583
NSS.FRAC.M2.D10153.S0038.E0222.B1877273.SV,2010,153,2297196,2961408,570003,-0.11122922016834379,0.09989922636166207
NSS.FRAC.M2.D10153.S0221.E0404.B1877374.SV,2010,153,8509532,1026048,215063,-0.11488303112914468,0.08196617490264162
NSS.FRAC.M2.D10153.S0404.E0548.B1877475.SV,2010,153,14645200,841728,110534,-0.11418654992364013,0.08957384010195306
NSS.FRAC.M2.D10153.S0547.E0729.B1877576.SV,2010,153,20857368,1488896,187482,-0.10662061459068123,0.08741957082413097
NSS.FRAC.M2.D10153.S0728.E0910.B1877677.SV,2010,153,26916369,2365440,329724,-0.11504706185475519,0.08519946242244106
NSS.FRAC.M2.D10153.S0909.E1051.B1877778.SV,2010,153,32975203,2951168,504157,-0.13279583943680776,0.09557214813211287
NSS.FRAC.M2.D10153.S1050.E1232.B1877879.SV,2010,153,39034038,1755136,243962,-0.11529368073468711,0.0820512394323626
NSS.FRAC.M2.D10153.S1231.E1411.B1877980.SV,2010,153,45093039,954368,48604,-0.12093671077938875,0.10282113406779701
NSS.FRAC.M2.D10153.S1411.E1551.B1878081.SV,2010,153,51075211,317440,28217,-0.07544443419293867,0.06765887000559227
NSS.FRAC.M2.D10153.S1550.E1732.B1878182.SV,2010,153,57057379,878592,127171,-0.08999604793724515,0.0825991472133328
NSS.FRAC.M2.D10153.S1731.E1912.B1878283.SV,2010,153,63116380,841728,81566,-0.08105348392002633,0.0826237837632813
