NSS.FRAC.M2.D16153.S0007.E0150.B4989900.SV,2016,153,429175,2988032,385890,-0.10370692056706371,0.08814658754205623
NSS.FRAC.M2.D16153.S0149.E0333.B4990001.SV,2016,153,6564844,1980416,410283,-0.17757189318538577,0.19550922338564392
NSS.FRAC.M2.D16153.S0332.E0515.B4990102.SV,2016,153,12777179,841728,131422,-0.11563747808834096,0.09340904572568992
NSS.FRAC.M2.D16153.S0515.E0658.B4990203.SV,2016,153,18912681,1310720,266126,-0.14804665070657078,0.11780025871198008
NSS.FRAC.M2.D16153.S0657.E0839.B4990304.SV,2016,153,25048350,2035712,317218,-0.11590991489710652,0.09322022354637957
NSS.FRAC.M2.D16153.S0838.E1020.B4990405.SV,2016,153,31107352,3651584,536800,-0.15448078937099752,0.1393902425102294
NSS.FRAC.M2.D16153.S1019.E1201.B4990506.SV,2016,153,37166187,2310144,421070,-0.09328848400000671,0.08783900165318963
NSS.FRAC.M2.D16153.S1200.E1340.B4990607.SV,2016,153,43225022,1110016,415554,-0.09917292299790366,0.08701857060401852
NSS.FRAC.M2.D16153.S1340.E1520.B4990708.SV,2016,153,49207358,415744,133603,-0.0870294482782426,0.07608841855585109
NSS.FRAC.M2.D16153.S1519.E1701.B4990809.SV,2016,153,55189526,976896,267720,-0.09501379674484683,0.08331446685248237
NSS.FRAC.M2.D16153.S1700.E1841.B4990910.SV,2016,153,61248361,841728,116238,-0.11344650385140029,0.10737172768285848
NSS.FRAC.M2.D16153.S1840.E2022.B4991011.SV,2016,153,67230696,907264,58902,-0.10862200783360516,0.11227954643442721
NSS.FRAC.M2.D16153.S2021.E2204.B4991112.SV,2016,153,73289531,1630208,219894,-0.09555065956907126,0.07944558414028148
NSS.FRAC.M2.D16153.S2203.E2346.B4991213.SV,2016,153,79425200,3504128,416433,-0.14364615961099764,0.12854179717089598
NSS.FRAC.M2.D16153.S2346.E0128.B4991314.SV,2016,153,85560702,3133440,596838,-0.1122275657709407,0.09121256071449019
NSS.FRAC.M2.D16154.S0128.E0312.B4991415.SV,2016,154,5296371,2220032,330061,-0.12948736947404635,0.09602203117165396
NSS.FRAC.M2.D16154.S0311.E0454.B4991516.SV,2016,154,11508706,851968,155734,-0.1767991304960752,0.14997437669193697
NSS.FRAC.M2.D16154.S0454.E0636.B4991617.SV,2016,154,17644208,1118208,80922,-0.1365890290550871,0.10309576323577516
NSS.FRAC.M2.D16154.S0636.E0819.B4991718.SV,2016,154,23779876,1814528,208605,-0.11125556281146017,0.09153832465231565
NSS.FRAC.M2.D16154.S0818.E1000.B4991819.SV,2016,154,29915545,3231744,471752,-0.13474378715088858,0.11498252974088079
NSS.FRAC.M2.D16154.S0959.E1139.B4991920.SV,2016,154,35974380,3067904,363007,-0.0976095379292565,0.09186317851416581
NSS.FRAC.M2.D16154.S1139.E1320.B4992021.SV,2016,154,41956548,1249280,285592,-0.1159526356789834,0.08262096823618682
NSS.FRAC.M2.D16154.S1320.E1500.B4992122.SV,2016,154,48015551,843776,198050,-0.09716138431797429,0.08155866340968926
NSS.FRAC.M2.D16154.S1459.E1640.B4992223.SV,2016,154,53997719,90112,20635,-0.0883312403683194,0.07861654759183637
NSS.FRAC.M2.D16154.S1639.E1821.B4992324.SV,2016,154,59979887,841728,80451,-0.09045252711761753,0.09376466902666888
NSS.FRAC.M2.D16154.S1820.E2000.B4992425.SV,2016,154,66038889,841728,71267,-0.08267754096503664,0.07847831106015228
NSS.FRAC.M2.D16154.S2000.E2143.B4992526.SV,2016,154,72021058,1411072,94370,-0.09313754788209522,0.07723356888389178
