NSS.FRAC.M2.D17151.S2313.E0055.B5508485.SV,2017,151,83586436,3231744,610686,-0.10118462648696028,0.07836753883973244
NSS.FRAC.M2.D17152.S0055.E0239.B5508586.SV,2017,152,3321939,2693120,509558,-0.10620476226842196,0.08866315892843002
NSS.FRAC.M2.D17152.S0238.E0421.B5508687.SV,2017,152,9534274,915456,132953,-0.10803410109088574,0.08814817320817347
NSS.FRAC.M2.D17152.S0421.E0604.B5508788.SV,2017,152,15669942,882688,128198,-0.10781881716237825,0.08272583602676681
NSS.FRAC.M2.D17152.S0603.E0746.B5508889.SV,2017,152,21805443,1574912,234437,-0.12282105502712948,0.09505583221128595
NSS.FRAC.M2.D17152.S0745.E0927.B5508990.SV,2017,152,27941111,2619392,347128,-0.11946806630488836,0.098855232327224
NSS.FRAC.M2.D17152.S0926.E1108.B5509091.SV,2017,152,33999946,5117952,566709,-0.11260067670241115,0.09308142920496584
NSS.FRAC.M2.D17152.S1107.E1247.B5509192.SV,2017,152,40058948,1544192,434989,-0.09290920926452179,0.08655465600351211
NSS.FRAC.M2.D17152.S1247.E1428.B5509293.SV,2017,152,46041116,872448,207748,-0.11408577098698149,0.09326841797882882
NSS.FRAC.M2.D17152.S1428.E1608.B5509394.SV,2017,152,52100121,530432,97341,-0.1209894688947027,0.10183929695476791
NSS.FRAC.M2.D17152.S1608.E1748.B5509495.SV,2017,152,58082290,778240,142776,-0.12207708470430702,0.10578191401455014
NSS.FRAC.M2.D17152.S1747.E1929.B5509596.SV,2017,152,64064458,839680,108463,-0.13577485562909367,0.12099497317150923
NSS.FRAC.M2.D17152.S1928.E2110.B5509697.SV,2017,152,70123459,1183744,189129,-0.1448057783366735,0.09983429375894819
NSS.FRAC.M2.D17152.S2109.E2252.B5509798.SV,2017,152,76182294,2560000,572682,-0.12765848771830035,0.08775848454628692
NSS.FRAC.M2.D17152.S2251.E0034.B5509899.SV,2017,152,82317962,3545088,773641,-0.12198585820643053,0.09083869371153315
NSS.FRAC.M2.D17153.S0034.E0218.B5509900.SV,2017,153,2053630,3026944,999604,-0.12797023383327036,0.09299537333802992
NSS.FRAC.M2.D17153.S0217.E0400.B5510001.SV,2017,153,8265800,1009664,227318,-0.1252345928389526,0.09958448351431949
NSS.FRAC.M2.D17153.S0400.E0542.B5510102.SV,2017,153,14401468,841728,206092,-0.12445772506255483,0.09316907781221286
NSS.FRAC.M2.D17153.S0542.E0725.B5510203.SV,2017,153,20536969,1447936,380419,-0.09544886036718633,0.07866788445850878
NSS.FRAC.M2.D17153.S0724.E0906.B5510304.SV,2017,153,26672637,2330624,468101,-0.09775293857308734,0.08573270831752462
NSS.FRAC.M2.D17153.S0905.E1047.B5510405.SV,2017,153,32731472,3559424,501288,-0.10750366694755105,0.08994831240147069
NSS.FRAC.M2.D17153.S1046.E1228.B5510506.SV,2017,153,38790474,1810432,441825,-0.08860667944889469,0.07926379429828789
NSS.FRAC.M2.D17153.S1227.E1407.B5510607.SV,2017,153,44849308,972800,268033,-0.10424959583635188,0.08798208857905315
NSS.FRAC.M2.D17153.S1407.E1547.B5510708.SV,2017,153,50831648,411648,60615,-0.11653352085463953,0.09400326222295663
NSS.FRAC.M2.D17153.S1546.E1727.B5510809.SV,2017,153,56813816,839680,124696,-0.10765266527780741,0.09242767627782723
NSS.FRAC.M2.D17153.S1726.E1908.B5510910.SV,2017,153,62795984,839680,55424,-0.18601211753570576,0.14589352972648795
NSS.FRAC.M2.D17153.S1907.E2049.B5511011.SV,2017,153,68854985,1052672,81629,-0.1511015764005959,0.11988331311428595
NSS.FRAC.M2.D17153.S2048.E2231.B5511112.SV,2017,153,74913820,2062336,239283,-0.13606368139649308,0.10168842924004531
NSS.FRAC.M2.D17153.S2230.E0013.B5511213.SV,2017,153,81049488,4020224,503927,-0.12431822978086145,0.0918457407145864
NSS.FRAC.M2.D17154.S0013.E0155.B5511314.SV,2017,154,784990,2783232,528830,-0.13049938500541525,0.09600891814523767
NSS.FRAC.M2.D17154.S0155.E0339.B5511415.SV,2017,154,6920661,2043904,368618,-0.11251253209686299,0.08570661884512666
NSS.FRAC.M2.D17154.S0338.E0521.B5511516.SV,2017,154,13132996,841728,157520,-0.11175655267917617,0.08487216465800242
NSS.FRAC.M2.D17154.S0521.E0704.B5511617.SV,2017,154,19268664,1302528,315119,-0.10108216030129884,0.07645281717733433
NSS.FRAC.M2.D17154.S0703.E0845.B5511718.SV,2017,154,25404165,2099200,358345,-0.09246055742642889,0.07324123589540484
NSS.FRAC.M2.D17154.S0844.E1027.B5511819.SV,2017,154,31463167,3811328,663137,-0.09365036321234439,0.08272074282212179
NSS.FRAC.M2.D17154.S1026.E1206.B5511920.SV,2017,154,37598668,2172928,488850,-0.09353729355191034,0.08658191421733497
NSS.FRAC.M2.D17154.S1206.E1346.B5512021.SV,2017,154,43581003,1073152,382951,-0.08430258037480894,0.075374221004629
NSS.FRAC.M2.D17154.S1346.E1526.B5512122.SV,2017,154,49563175,292864,105153,-0.11066242414421434,0.08665650342547049
NSS.FRAC.M2.D17154.S1525.E1707.B5512223.SV,2017,154,55545343,856064,218070,-0.10104150555864552,0.08509063240768072
NSS.FRAC.M2.D17154.S1706.E1847.B5512324.SV,2017,154,61604344,841728,74369,-0.15931246586169143,0.14825663513856516
NSS.FRAC.M2.D17154.S1846.E2028.B5512425.SV,2017,154,67586512,942080,51157,-0.14090414775148405,0.10989849447205258
NSS.FRAC.M2.D17154.S2027.E2210.B5512526.SV,2017,154,73645347,1718272,95347,-0.10636306573723008,0.08057092114528003
NSS.FRAC.M2.D17154.S2209.E2352.B5512627.SV,2017,154,79781015,4976640,539007,-0.11542222432408628,0.09266345052336987
NSS.FRAC.M2.D17154.S2351.E0134.B5512728.SV,2017,154,85916683,2926592,477026,-0.11720251463903349,0.09124561738546944
NSS.FRAC.M2.D17155.S0134.E0318.B5512829.SV,2017,155,5652187,2295808,392503,-0.11201872160830628,0.09088598028262763
NSS.FRAC.M2.D17155.S0317.E0500.B5512930.SV,2017,155,11864522,843776,159010,-0.10110271866068633,0.08108830999579046
NSS.FRAC.M2.D17155.S0459.E0642.B5513031.SV,2017,155,18000190,1167360,218262,-0.10028242677873107,0.08137580574204045
NSS.FRAC.M2.D17155.S0642.E0825.B5513132.SV,2017,155,24135692,1888256,254476,-0.09304366234128106,0.07951139703694228
NSS.FRAC.M2.D17155.S0824.E1006.B5513233.SV,2017,155,30271360,3309568,505006,-0.0985658794327049,0.08389317989013832
NSS.FRAC.M2.D17155.S1005.E1145.B5513334.SV,2017,155,36330195,2791424,487254,-0.12208537026037432,0.13564316045251898
NSS.FRAC.M2.D17155.S1145.E1326.B5513435.SV,2017,155,42312529,1208320,305802,-0.09557370550776818,0.08224381388402902
NSS.FRAC.M2.D17155.S1326.E1506.B5513536.SV,2017,155,48371368,839680,221903,-0.12092408322441998,0.09320786061390125
NSS.FRAC.M2.D17155.S1505.E1646.B5513637.SV,2017,155,54353536,192512,45358,-0.10667278632064149,0.1014657155528876
NSS.FRAC.M2.D17155.S1645.E1827.B5513738.SV,2017,155,60335871,839680,107657,-0.10951211345959856,0.11064892076264421
NSS.FRAC.M2.D17155.S1826.E2008.B5513839.SV,2017,155,66394705,843776,18258,-0.12391432044513602,0.13609671401776333
NSS.FRAC.M2.D17155.S2007.E2149.B5513940.SV,2017,155,72453707,1476608,56196,-0.11315401837081761,0.1053742999524961
NSS.FRAC.M2.D17155.S2148.E2331.B5514041.SV,2017,155,78512542,4403200,523158,-0.11069058079925907,0.0984128743540335
NSS.FRAC.M2.D17155.S2330.E0113.B5514142.SV,2017,155,84648210,3110912,422641,-0.11853311516177162,0.098243453945648
NSS.FRAC.M2.D17156.S0113.E0257.B5514243.SV,2017,156,4383714,2461696,270793,-0.13145203144922551,0.11658137622788763
NSS.FRAC.M2.D17156.S0256.E0439.B5514344.SV,2017,156,10596048,874496,180109,-0.10792499329243672,0.08989600119165964
NSS.FRAC.M2.D17156.S0438.E0621.B5514445.SV,2017,156,16731717,989184,73493,-0.09786283907239599,0.07684204611086362
NSS.FRAC.M2.D17156.S0621.E0804.B5514546.SV,2017,156,22867218,1683456,141999,-0.07888820767697562,0.06989408164319362
NSS.FRAC.M2.D17156.S0803.E0944.B5514647.SV,2017,156,29002886,2912256,424771,-0.0928948145942328,0.0763571282878659
NSS.FRAC.M2.D17156.S0944.E1125.B5514748.SV,2017,156,35061888,4235264,818891,-0.15293874626703743,0.16248741798919455
NSS.FRAC.M2.D17156.S1125.E1305.B5514849.SV,2017,156,41120723,1372160,402800,-0.10953577393486229,0.09356913464778972
NSS.FRAC.M2.D17156.S1305.E1445.B5514950.SV,2017,156,47102894,841728,128261,-0.08160092154513401,0.07332891445604929
NSS.FRAC.M2.D17156.S1444.E1625.B5515051.SV,2017,156,53085062,313344,67765,-0.06440625335612263,0.06541480422349077
NSS.FRAC.M2.D17156.S1624.E1806.B5515152.SV,2017,156,59067397,839680,178819,-0.10683364013263758,0.10000652337296792
NSS.FRAC.M2.D17156.S1805.E1947.B5515253.SV,2017,156,65126232,841728,29192,-0.0850958052007113,0.08187624382330194
NSS.FRAC.M2.D17156.S1946.E2128.B5515354.SV,2017,156,71185233,1306624,60783,-0.08953181224543091,0.10191355706972476
NSS.FRAC.M2.D17156.S2127.E2310.B5515455.SV,2017,156,77244068,3352576,476229,-0.11407659754156954,0.1051536335301035
NSS.FRAC.M2.D17156.S2309.E0052.B5515556.SV,2017,156,83379736,3338240,440862,-0.10065828402702531,0.08971060990883555
NSS.FRAC.M2.D17157.S0051.E0236.B5515657.SV,2017,157,3115404,2744320,348204,-0.11333511933625749,0.09416004843867458
NSS.FRAC.M2.D17157.S0235.E0418.B5515758.SV,2017,157,9327574,931840,169554,-0.10577440865097609,0.09605990290875589
NSS.FRAC.M2.D17157.S0417.E0600.B5515859.SV,2017,157,15463242,864256,112357,-0.10473947494009017,0.0905839787664369
NSS.FRAC.M2.D17157.S0559.E0742.B5515960.SV,2017,157,21598744,1546240,187099,-0.09416591233312778,0.07391743661271268
NSS.FRAC.M2.D17157.S0742.E0923.B5516061.SV,2017,157,27734412,2572288,368002,-0.10169798028190256,0.08292584050124521
NSS.FRAC.M2.D17157.S0923.E1104.B5516162.SV,2017,157,33793413,4798464,645194,-0.14099136553235295,0.14325470682619965
