NSS.FRAC.M2.D13151.S2341.E0124.B3432829.SV,2013,151,85302854,3080192,227612,-0.10179482666280727,0.0835224777880472
NSS.FRAC.M2.D13152.S0123.E0308.B3432930.SV,2013,152,5038522,2371584,199987,-0.11829200480046122,0.09543750241515823
NSS.FRAC.M2.D13152.S0307.E0450.B3433031.SV,2013,152,11250857,858112,91746,-0.16641775768776834,0.15072055982268973
NSS.FRAC.M2.D13152.S0449.E0632.B3433132.SV,2013,152,17386359,1077248,117558,-0.2036663431083915,0.17870010858496904
NSS.FRAC.M2.D13152.S0632.E0814.B3433233.SV,2013,152,23522028,1785856,144783,-0.13084108053549032,0.11656244694840627
NSS.FRAC.M2.D13152.S0814.E0955.B3433334.SV,2013,152,29657696,3147776,346349,-0.1289894717814193,0.09247987257189876
NSS.FRAC.M2.D13152.S0955.E1135.B3433435.SV,2013,152,35716531,3262464,349879,-0.0979375954287013,0.07957400983375261
NSS.FRAC.M2.D13152.S1134.E1316.B3433536.SV,2013,152,41698700,1273856,330558,-0.09987277096809216,0.07509005104091244
NSS.FRAC.M2.D13152.S1315.E1456.B3433637.SV,2013,152,47757701,843776,101342,-0.06566346245776353,0.05349507846658741
NSS.FRAC.M2.D13152.S1455.E1635.B3433738.SV,2013,152,53739870,190464,23144,-0.07022481482163337,0.056804108846690037
NSS.FRAC.M2.D13152.S1635.E1816.B3433839.SV,2013,152,59722038,843776,132177,-0.10413914474510226,0.10486230148671585
NSS.FRAC.M2.D13152.S1816.E1957.B3433940.SV,2013,152,65781040,843776,26009,-0.1346075215846197,0.16913949320892607
NSS.FRAC.M2.D13152.S1957.E2138.B3434041.SV,2013,152,71839875,1374208,130577,-0.09307700471189817,0.07463648695107453
NSS.FRAC.M2.D13152.S2138.E2321.B3434142.SV,2013,152,77898877,4259840,262492,-0.11596360826530093,0.1049203216330904
NSS.FRAC.M2.D13152.S2320.E0103.B3434243.SV,2013,152,84034379,3301376,250223,-0.12255976876072276,0.09902327791753904
NSS.FRAC.M2.D13153.S0102.E0247.B3434344.SV,2013,153,3770047,2590720,107389,-0.10389749362833259,0.07613884231486434
NSS.FRAC.M2.D13153.S0246.E0429.B3434445.SV,2013,153,9982382,901120,86243,-0.10653533985661288,0.11295210687234633
NSS.FRAC.M2.D13153.S0428.E0611.B3434546.SV,2013,153,16117884,919552,124739,-0.0879740084316986,0.07373861820605282
NSS.FRAC.M2.D13153.S0610.E0753.B3434647.SV,2013,153,22253553,1603584,117547,-0.07985373551242952,0.0626733131800508
NSS.FRAC.M2.D13153.S0753.E0934.B3434748.SV,2013,153,28389055,2748416,223072,-0.08217622850510928,0.06202732122178905
NSS.FRAC.M2.D13153.S0934.E1115.B3434849.SV,2013,153,34448056,4599808,588716,-0.11168732428653055,0.09211035451358647
NSS.FRAC.M2.D13153.S1115.E1255.B3434950.SV,2013,153,40506892,1456128,443207,-0.09482326952605495,0.08016383067319306
NSS.FRAC.M2.D13153.S1254.E1435.B3435051.SV,2013,153,46489060,843776,157985,-0.1028592379888973,0.07952753631997078
NSS.FRAC.M2.D13153.S1434.E1616.B3435152.SV,2013,153,52471395,1032192,221295,-0.10546947550468973,0.07285955407601749
NSS.FRAC.M2.D13153.S1615.E1755.B3435253.SV,2013,153,58530230,591872,132450,-0.11052887357114619,0.07361058014956785
NSS.FRAC.M2.D13153.S1755.E1936.B3435354.SV,2013,153,64512398,843776,100228,-0.0875962798383884,0.0775064218462709
NSS.FRAC.M2.D13153.S1936.E2117.B3435455.SV,2013,153,70571400,1220608,187494,-0.08929841800042318,0.07834083586734436
NSS.FRAC.M2.D13153.S2117.E2300.B3435556.SV,2013,153,76630235,2781184,159645,-0.09369245444617015,0.0810777901464529
NSS.FRAC.M2.D13153.S2259.E0042.B3435657.SV,2013,153,82765904,3579904,205914,-0.10696494779679487,0.08667353729363637
NSS.FRAC.M2.D13154.S0041.E0225.B3435758.SV,2013,154,2501572,2906112,168936,-0.10460236525776825,0.08128890962735309
NSS.FRAC.M2.D13154.S0225.E0408.B3435859.SV,2013,154,8713741,962560,119138,-0.09311210730217985,0.09106168046251238
NSS.FRAC.M2.D13154.S0407.E0550.B3435960.SV,2013,154,14849409,847872,78759,-0.06683433377291666,0.056430762591353004
NSS.FRAC.M2.D13154.S0549.E0732.B3436061.SV,2013,154,20984911,1478656,216159,-0.08784884330416333,0.07659244134682172
NSS.FRAC.M2.D13154.S0731.E0913.B3436162.SV,2013,154,27120579,2430976,344857,-0.08410175976675788,0.06384797113809425
NSS.FRAC.M2.D13154.S0912.E1054.B3436263.SV,2013,154,33179415,5318656,913243,-0.1147312950279801,0.08123937890435808
NSS.FRAC.M2.D13154.S1053.E1234.B3436364.SV,2013,154,39238417,1689600,355033,-0.10141022138041433,0.0828326276211602
NSS.FRAC.M2.D13154.S1233.E1415.B3436465.SV,2013,154,45220585,931840,107069,-0.13584908390024222,0.09991925734143653
NSS.FRAC.M2.D13154.S1419.E1554.B3436566.SV,2013,154,51554586,600064,69446,-0.13186577204583172,0.07086698774132735
NSS.FRAC.M2.D13154.S1554.E1734.B3436667.SV,2013,154,57261755,710656,115440,-0.11876966942943261,0.06736799237629335
NSS.FRAC.M2.D13154.S1734.E1915.B3436768.SV,2013,154,63243923,843776,56565,-0.0991130381044998,0.12607095217052425
NSS.FRAC.M2.D13154.S1915.E2056.B3436869.SV,2013,154,69302758,1085440,157203,-0.08052833732025343,0.08261572090825982
NSS.FRAC.M2.D13154.S2238.E0021.B3437071.SV,2013,154,81497262,3956736,344547,-0.07548529893929766,0.06580992155022196
NSS.FRAC.M2.D13155.S0020.E0203.B3437172.SV,2013,155,1232930,2899968,308311,-0.0769178861360344,0.06068611133194386
NSS.FRAC.M2.D13155.S0202.E0346.B3437273.SV,2013,155,7368599,1800192,258132,-0.08042106296993726,0.06557378579872389
NSS.FRAC.M2.D13155.S0346.E0529.B3437374.SV,2013,155,13580767,843776,100489,-0.08147910947121964,0.0680251580792216
