NSS.FRAC.M2.D18151.S2355.E0139.B6027071.SV,2018,151,86106025,1511424,137872,-0.13070287726303476,0.11803510836459374
NSS.FRAC.M2.D18152.S0138.E0321.B6027172.SV,2018,152,5918192,858112,20791,-0.09465494690531376,0.08149676209364926
NSS.FRAC.M2.D18152.S0320.E0505.B6027273.SV,2018,152,12053861,845824,27504,-0.20145271933732128,0.17398231160357597
NSS.FRAC.M2.D18152.S0504.E0646.B6027374.SV,2018,152,18266197,845824,2206,-0.14364759508915684,0.1715772526794712
NSS.FRAC.M2.D18152.S0645.E0828.B6027475.SV,2018,152,24325033,1269760,164974,-0.28607913527486245,0.3030003850638746
NSS.FRAC.M2.D18152.S0827.E1009.B6027576.SV,2018,152,30460703,3033088,225557,-0.19165265794580266,0.24988435680691382
NSS.FRAC.M2.D18152.S1008.E1148.B6027677.SV,2018,152,36519705,3307520,221696,-0.14859323608080635,0.20372175045248286
NSS.FRAC.M2.D18152.S1148.E1329.B6027778.SV,2018,152,42501874,1865728,142661,-0.16747857201064403,0.2194329659999337
NSS.FRAC.M2.D18152.S1329.E1509.B6027879.SV,2018,152,48560705,1183744,107996,-0.10700984218868914,0.11116075560715792
NSS.FRAC.M2.D18152.S1509.E1649.B6027980.SV,2018,152,54543041,843776,47802,-0.18330931800811806,0.23735635914839467
NSS.FRAC.M2.D18152.S1648.E1830.B6028081.SV,2018,152,60525210,856064,64376,-0.10733771367688674,0.09376821042710361
NSS.FRAC.M2.D18152.S1829.E2011.B6028182.SV,2018,152,66584046,1513472,179015,-0.13813680542912957,0.12068355256512824
NSS.FRAC.M2.D18152.S2010.E2152.B6028283.SV,2018,152,72643049,2449408,307765,-0.1478757024545678,0.16164506870765175
NSS.FRAC.M2.D18152.S2151.E2334.B6028384.SV,2018,152,78701884,5175296,529756,-0.15365136665079168,0.17573937661905764
NSS.FRAC.M2.D18152.S2333.E0116.B6028485.SV,2018,152,84837554,1751040,262073,-0.140433027545865,0.1168850668898099
NSS.FRAC.M2.D18153.S0116.E0300.B6028586.SV,2018,153,4573053,958464,144397,-0.16031508544679923,0.138449822038827
NSS.FRAC.M2.D18153.S0259.E0442.B6028687.SV,2018,153,10785389,845824,22282,-0.09065299759459712,0.08054755929972154
NSS.FRAC.M2.D18153.S0442.E0626.B6028788.SV,2018,153,16921058,845824,13238,-0.08842609536194043,0.10229885546809984
NSS.FRAC.M2.D18153.S0625.E0807.B6028889.SV,2018,153,23133394,1140736,131956,-0.28868550055728803,0.3092167749816999
NSS.FRAC.M2.D18153.S0806.E0948.B6028990.SV,2018,153,29192230,2320384,83584,-0.15650442191014502,0.19704906945467493
NSS.FRAC.M2.D18153.S0947.E1129.B6029091.SV,2018,153,35251233,3770368,266231,-0.20672901076604494,0.2713900963126246
NSS.FRAC.M2.D18153.S1128.E1308.B6029192.SV,2018,153,41310069,2086912,185281,-0.2075545180230548,0.26408948549994865
NSS.FRAC.M2.D18153.S1308.E1448.B6029293.SV,2018,153,47292233,1306624,94092,-0.16804435528488343,0.21112906253229205
NSS.FRAC.M2.D18153.S1447.E1628.B6029394.SV,2018,153,53274568,845824,15732,-0.07014115904372217,0.06438498236413263
NSS.FRAC.M2.D18153.S1627.E1809.B6029495.SV,2018,153,59256738,843776,102546,-0.1442945676524622,0.23333538074969767
NSS.FRAC.M2.D18153.S1808.E1950.B6029596.SV,2018,153,65315740,1415168,240073,-0.15626845471712508,0.2058278172442754
NSS.FRAC.M2.D18153.S1949.E2131.B6029697.SV,2018,153,71374576,2211840,377724,-0.1513709448954269,0.1625423573949411
NSS.FRAC.M2.D18153.S2130.E2313.B6029798.SV,2018,153,77433412,4005888,459917,-0.13928462632651215,0.13057221661407423
NSS.FRAC.M2.D18153.S2312.E0055.B6029899.SV,2018,153,83569081,2076672,41941,-0.11915668235629427,0.13599359068755354
NSS.FRAC.M2.D18154.S0055.E0239.B6029900.SV,2018,154,3304748,1060864,25918,-0.10027570188333225,0.08181480367037072
NSS.FRAC.M2.D18154.S0238.E0421.B6030001.SV,2018,154,9517084,845824,54393,-0.11117348853119745,0.11974397418915989
NSS.FRAC.M2.D18154.S0420.E0603.B6030102.SV,2018,154,15652586,843776,16026,-0.10913399386023297,0.11028030726281698
NSS.FRAC.M2.D18154.S0603.E0746.B6030203.SV,2018,154,21788256,1017856,8678,-0.14480477394003874,0.1497254030395437
NSS.FRAC.M2.D18154.S0745.E0927.B6030304.SV,2018,154,27923758,1925120,101413,-0.2466663004781101,0.3311333576599302
NSS.FRAC.M2.D18154.S0926.E1107.B6030405.SV,2018,154,33982761,4706304,267671,-0.2034676338797187,0.3075526345179211
NSS.FRAC.M2.D18154.S1107.E1247.B6030506.SV,2018,154,40041597,2320384,176030,-0.27070507666089577,0.40850457483226515
NSS.FRAC.M2.D18154.S1247.E1428.B6030607.SV,2018,154,46023933,1464320,111288,-0.2597758347667332,0.3803481785314312
NSS.FRAC.M2.D18154.S1428.E1608.B6030708.SV,2018,154,52082762,845824,36838,-0.32997335703987896,0.4136055537468807
NSS.FRAC.M2.D18154.S1607.E1748.B6030809.SV,2018,154,58064931,845824,51665,-0.10087717232506101,0.10049232199528206
NSS.FRAC.M2.D18154.S1747.E1929.B6030910.SV,2018,154,64047267,1292288,72663,-0.09109984896627617,0.08651299015321111
NSS.FRAC.M2.D18154.S1928.E2110.B6031011.SV,2018,154,70106103,1982464,244083,-0.10085500403873059,0.10394358691445087
NSS.FRAC.M2.D18154.S2109.E2252.B6031112.SV,2018,154,76165106,3528704,525642,-0.12141690082637324,0.11556619517895775
NSS.FRAC.M2.D18154.S2251.E0034.B6031213.SV,2018,154,82300608,2596864,253896,-0.11150121329571036,0.09604679013144618
NSS.FRAC.M2.D18155.S0033.E0218.B6031314.SV,2018,155,2036278,1191936,84572,-0.11335049884994888,0.12463622042467438
NSS.FRAC.M2.D18155.S0217.E0400.B6031415.SV,2018,155,8248610,845824,70035,-0.1830966442442642,0.22532613587687525
NSS.FRAC.M2.D18155.S0359.E0542.B6031516.SV,2018,155,14384113,845824,55408,-0.23306268304427463,0.20607267195701554
NSS.FRAC.M2.D18155.S0541.E0724.B6031617.SV,2018,155,20519782,909312,57307,-0.32293331226037536,0.3306484370697472
NSS.FRAC.M2.D18155.S0724.E0905.B6031718.SV,2018,155,26655452,1634304,103256,-0.19606194032309981,0.2084550266320624
NSS.FRAC.M2.D18155.S0905.E1046.B6031819.SV,2018,155,32714288,4575232,211187,-0.13543774894551255,0.2143759485435811
NSS.FRAC.M2.D18155.S1046.E1227.B6031920.SV,2018,155,38773290,2600960,139582,-0.14617267647372037,0.23983399274072498
NSS.FRAC.M2.D18155.S1227.E1407.B6032021.SV,2018,155,44832126,1572864,97903,-0.20566355449811097,0.3272913128141704
NSS.FRAC.M2.D18155.S1406.E1547.B6032122.SV,2018,155,50814289,884736,59335,-0.38789628058741754,0.44353111990342864
NSS.FRAC.M2.D18155.S1546.E1726.B6032223.SV,2018,155,56796625,843776,9063,-0.09186867973067428,0.09087911681278539
NSS.FRAC.M2.D18155.S1726.E1907.B6032324.SV,2018,155,62778794,1079296,29685,-0.09849516131193213,0.11356402381811147
NSS.FRAC.M2.D18155.S1907.E2048.B6032425.SV,2018,155,68837796,1767424,112070,-0.1211610594109919,0.1659834612948483
NSS.FRAC.M2.D18155.S2048.E2231.B6032526.SV,2018,155,74896632,3084288,305040,-0.1540934799119227,0.23257336853604793
NSS.FRAC.M2.D18155.S2230.E0013.B6032627.SV,2018,155,81032135,3594240,430686,-0.12458958216651202,0.11446731388970983
NSS.FRAC.M2.D18156.S0012.E0156.B6032728.SV,2018,156,767804,1349632,135828,-0.20903440499183398,0.2247534798710874
NSS.FRAC.M2.D18156.S0156.E0339.B6032829.SV,2018,156,6980137,845824,151697,-0.5300407522268624,0.4533717611658986
NSS.FRAC.M2.D18156.S0338.E0521.B6032930.SV,2018,156,13115806,843776,99435,-0.2728759875805852,0.28621732107779024
NSS.FRAC.M2.D18156.S0520.E0703.B6033031.SV,2018,156,19251309,843776,17459,-0.22772581121446267,0.2130256940193144
NSS.FRAC.M2.D18156.S0703.E0844.B6033132.SV,2018,156,25386978,1415168,154392,-0.26645426816917045,0.2566924977029439
NSS.FRAC.M2.D18156.S0844.E1026.B6033233.SV,2018,156,31445981,4343808,353336,-0.195496797131968,0.28026992274253776
NSS.FRAC.M2.D18156.S1026.E1206.B6033334.SV,2018,156,37581484,2932736,282691,-0.21882250779482895,0.28595722633425724
NSS.FRAC.M2.D18156.S1206.E1346.B6033435.SV,2018,156,43563653,1708032,205267,-0.33701947077673244,0.4255938442426721
NSS.FRAC.M2.D18156.S1345.E1526.B6033536.SV,2018,156,49545983,1013760,146025,-0.4958826615859584,0.5336379078507114
NSS.FRAC.M2.D18156.S1525.E1707.B6033637.SV,2018,156,55528152,845824,30528,-0.14550393438315853,0.23556235205533382
NSS.FRAC.M2.D18156.S1706.E1846.B6033738.SV,2018,156,61586988,927744,105415,-0.14780159927845196,0.22623557714726955
NSS.FRAC.M2.D18156.S1846.E2027.B6033839.SV,2018,156,67569324,1624064,194919,-0.10772957481607011,0.10166385370957957
NSS.FRAC.M2.D18156.S2027.E2210.B6033940.SV,2018,156,73628160,2707456,367005,-0.15353341967849138,0.19364520530364038
NSS.FRAC.M2.D18156.S2209.E2352.B6034041.SV,2018,156,79763829,4118528,554244,-0.14126606634669603,0.1280783780796375
NSS.FRAC.M2.D18156.S2351.E0134.B6034142.SV,2018,156,85899332,1546240,150952,-0.13228321061167067,0.11915858955759816
NSS.FRAC.M2.D18157.S0133.E0318.B6034243.SV,2018,157,5634997,874496,65848,-0.27200534742377264,0.31136204741965917
NSS.FRAC.M2.D18157.S0317.E0500.B6034344.SV,2018,157,11847333,845824,28661,-0.18590230227478635,0.16232335253166202
